source_user,target_user,weight,n_topic_direct,n_repost_mapped
重庆荣昌舒跃连,用户2733751065,2,2,0
大重庆你好,柳佳衣,2,0,2
绿谷之美,观察者网,2,1,1
zimouhk,中国新闻网,2,1,1
seagumermy,赵文瑄,2,2,0
泠_Lin,生草字幕组,2,0,2
劳资要吃螺蛳粉,劳资要吃螺蛳粉,2,2,0
宁少夜未央,上帝之鹰_5zn,2,0,2
Lucy武藏妈,意大利华裔郭医生,2,2,0
赵子云龙913,楚萍微客,2,1,1
切仔1025,林步里,2,2,0
切仔1025,拍帮主,2,2,0
重生字幕组,三个老爸实验室,2,0,2
重生的一朵柳絮2001,林步里,2,2,0
如月舞2018,中医田应旭,2,1,1
MLLMoon,钉子1666,2,1,1
逸龙阁2,逸龙阁2,2,2,0
TVBC水汪汪,生草字幕组,2,1,1
刘继兴,答案事务所,2,1,1
有瓜瓜,2024来了,2,1,1
有生之年总会轮到我当锦鲤,Jokielicious,2,1,1
清剛,林步里,2,2,0
章鱼考古基地,捕捉一只野生章鱼,2,1,1
一一界秧农时02610,一一界秧农时02610,2,0,2
豆婶儿是只猫,寒江独钓僧,2,2,0
无边桃炎,生草字幕组,2,0,2
宇宙的宠儿_鸿运,南海客尘,2,2,0
豆毬,生草字幕组,2,0,2
无穷的探索2,三思逍遥,2,0,2
翟峰搞清这世界,翟峰搞清这世界,2,0,2
Louis-1,皇汉1976,2,0,2
洛川斌哥,张胜军,2,1,1
·宇你·,捕捉一只野生章鱼,2,1,1
溧阳人在珀斯,观察者网,2,1,1
Lpkuang,生草字幕组,2,1,1
赵庆英语,赵庆英语,2,2,0
混口饭吃过家家,生草字幕组,2,1,1
空空空空rrr,Creamy蕉,2,0,2
金华磊哥,金华磊哥,2,1,1
羽族皇子15u,檀香续酒话,2,1,1
春夏的风雨,梅子在想什么,2,0,2
春夏的风雨,方脑壳邓铂鋆,2,2,0
凯雷,圣蛇杖,2,2,0
羽族皇子15u,瀚海听驼铃,2,1,1
邓氏十三脉创始医学,老刘答问,2,2,0
郑79-虎,辰尘kira,2,1,1
赤胆忠心Moss酱,林步里,2,2,0
美奈奈叁柒,生草字幕组,2,0,2
第一个豆沙包,捕捉一只野生章鱼,2,1,1
月茜星河oe,答案事务所,2,1,1
星星leo_,三个老爸实验室,2,1,1
星星leo_,中医田应旭,2,1,1
月影残0662,上帝之鹰_5zn,2,1,1
制心一处万物同频,南海客尘,2,2,0
rikotan,生草字幕组,2,0,2
笨狼T酱,生草字幕组,2,1,1
制心一处万物同频,陕西汉书下酒,2,1,1
姐的平凡你们学不来59030,人民日报,2,2,0
星動好椰,生草字幕组,2,1,1
赤胆忠心Moss酱,三个老爸实验室,2,1,1
姑射杨公子,林步里,2,2,0
姑射杨公子,止谣君,2,0,2
泰松有极,得意的弦小二,2,0,2
泰松有极,中医田应旭,2,1,1
那年de晓雪初晴,答案事务所,2,1,1
星sassdcfffvmm,林步里,2,2,0
等一下不就行了,阿司匹林42195米,2,0,2
Meowskey,三个老爸实验室,2,1,1
邹大进,邹大进,2,2,0
月紫天华,观察者网,2,0,2
大强聊娱乐,中国新闻网,2,1,1
赤jio熊喵,拍帮主,2,2,0
易拉宝三号,观察者网,2,1,1
道理不深言语多,寰亚SYHP,2,2,0
温涵涵涵涵涵,生草字幕组,2,0,2
子_橙C,中医田应旭,2,1,1
温柔和霂,南海客尘,2,2,0
SysArt,江卓尔_大号,2,0,2
星期六的咪咪眼,陕西汉书下酒,2,2,0
酒醒有星陪吖,酒醒有星陪吖,2,2,0
子午侠士,子午侠士,2,2,0
财黎黎呀,it-is-truth,2,2,0
酱紫色饭团,三个老爸实验室,2,2,0
努力生长的小花花,努力生长的小花花,2,1,1
旷世废材,上帝之鹰_5zn,2,0,2
酱紫色饭团,人美脸太大头像放不下,2,2,0
竹篙堂堂主,林步里,2,2,0
竹篙堂堂主,方脑壳邓铂鋆,2,2,0
酱紫色饭团,生草字幕组,2,0,2
竹篙堂堂主,大耳朵中医,2,0,2
竹篙堂堂主,南海客尘,2,2,0
MaoTaiPianzhi茅台片仔癀,陕西汉书下酒,2,0,2
Moon_Moth,生草字幕组,2,0,2
MaoTaiPianzhi茅台片仔癀,江卓尔_大号,2,0,2
郭晓东_,张国庆看天下,2,0,2
MaoTaiPianzhi茅台片仔癀,青云在美国,2,0,2
Moon_Moth,三个老爸实验室,2,1,1
温州发布,浙江发布,2,2,0
明东征提督李如松,红星新闻,2,2,0
月如无恨月自圆,南海客尘,2,2,0
笑笑车前子,生草字幕组,2,0,2
MaoTaiPianzhi茅台片仔癀,安利Jieny66,2,1,1
MaoTaiPianzhi茅台片仔癀,你的笑如星空般灿烂x,2,1,1
MaoTaiPianzhi茅台片仔癀,任他雨打风吹去20200320,2,2,0
有似于仁2,钉子1666,2,0,2
波浪女郎,一团矛盾-中医药探讨,2,0,2
MaoTaiPianzhi茅台片仔癀,happypqp,2,2,0
别柔我猪鼻子,答案事务所,2,1,1
MaoTaiPianzhi茅台片仔癀,中医田应旭,2,0,2
冰临神下的微博,冰临神下的微博,2,2,0
wufeilife2,香港商報網,2,1,1
一品姑苏城,中事,2,1,1
新凭荟,凤凰周刊,2,1,1
北动义务气氛组,林步里,2,2,0
一叶舟渡,答案事务所,2,0,2
反对新世界秩序,随缘度世林一生,2,2,0
Kainin20221027,Kainin20221027,2,2,0
冰儿妈,中医田应旭,2,1,1
老简宁,南海客尘,2,2,0
长虫山传承经方,用户6491803321,2,0,2
斯文易昂,方脑壳邓铂鋆,2,2,0
请你看好说明书,哈布斯堡长脸,2,2,0
夏日阳光zooe,答案事务所,2,1,1
木潇潇VIVI-C,生草字幕组,2,1,1
北京海淀健康教育,海淀宣传,2,0,2
北京窦子明,北京鲁戈,2,2,0
北京窦子明,呼吸科大夫胡洋,2,2,0
北京海淀法院,人民日报,2,1,1
实践检x验真理,大耳朵中医,2,0,2
超级猪猪球,中医田应旭,2,1,1
北京房山区良乡医院,北京发布,2,1,1
Karl-Friedrich,江卓尔_大号,2,0,2
木禾-青兮,大耳朵中医,2,0,2
一只路易L,生草字幕组,2,0,2
JoeJohn,新京报,2,2,0
寻因不果,江卓尔_大号,2,2,0
迟夙生律师,答案事务所,2,1,1
大阿图因,生草字幕组,2,0,2
炼金术师噼哩啪啦Pobby,Jokielicious,2,0,2
连云港法院,人民日报,2,1,1
闲闲e色,我爱丫丫悟,2,2,0
敬畏自然168,中医田应旭,2,1,1
说是改昵称才能看到发出的评论,生物狗Y博,2,0,2
淑荷居士,生草字幕组,2,0,2
沙沙要娶九姑娘_05,生草字幕组,2,0,2
密秘蜜少爷,北京鲁戈,2,1,1
Nymphaea蓮,生草字幕组,2,1,1
灵蘭仙子,灵蘭仙子,2,1,1
越来越可爱自信温暖,生草字幕组,2,0,2
是日惊蛰,南海客尘,2,2,0
北极春天2021,生草字幕组,2,1,1
诛砂,生草字幕组,2,0,2
ONEWHITE英语小站,梅子在想什么,2,0,2
迪拜中阿卫视,生草字幕组,2,1,1
ONEWHITE英语小站,得意学堂岱珈,2,0,2
沙子格,生草字幕组,2,0,2
寒舞C,生草字幕组,2,0,2
TrynaBeAGoodGirlAgain,TrynaBeAGoodGirlAgain,2,2,0
一个院长的思考,止谣君,2,1,1
秦月汉关1900,Rachele瑞丽,2,1,1
沧沧hh,中医刘茜檬,2,1,1
无名字的恶魔,生草字幕组,2,0,2
钮祜禄_蕾,生草字幕组,2,0,2
安静的遁哥,三个老爸实验室,2,1,1
安乐易养_,南海客尘,2,2,0
shania_2005,生草字幕组,2,1,1
选择中医__董洪涛,选择中医__董洪涛,2,2,0
金融大赚手,金融大赚手,2,0,2
针灸匠张宝旬,针灸匠张宝旬,2,2,0
绿山墙的Marion,林步里,2,2,0
潇洒的瑷娃,潇洒的瑷娃,2,1,1
谢耳朵费曼森林,热铁不要摸,2,2,0
方脑壳邓铂鋆,方脑壳邓铂鋆,2,2,0
维维滴豆奶么么哒,生草字幕组,2,0,2
Urnotprepared,阿司匹林42195米,2,0,2
Kronom,林步里,2,2,0
北京市房山区良乡医院,健康中国,2,2,0
ShellieMay23,生草字幕组,2,1,1
超级猪猪球,Jokielicious,2,0,2
Kimmy最喜欢JJK了,奔现,2,2,0
onnowere,止谣君,2,0,2
onnowere,拍帮主,2,2,0
追梦大侠一只龙,阿司匹林42195米,2,0,2
维维滴豆奶么么哒,中医田应旭,2,1,1
火巳,生草字幕组,2,0,2
铁桶人311,生草字幕组,2,0,2
夕阳月色美,飞龙中医,2,1,1
ousmz,中医唐伟,2,1,1
南槐国大宗师,书香可人,2,0,2
ousmz,中医张恒毅,2,1,1
定远校尉,卢卡斯-Wang,2,1,1
宓瑟mise,Creamy蕉,2,0,2
铜陵发布,人民日报,2,1,1
澄澄青溪水,武汉刘正涛,2,2,0
K要健健康康的,辰尘kira,2,1,1
宓瑟mise,林步里,2,2,0
北七家努涅斯,林步里,2,2,0
K少家的阿菲,上海徐汇发布,2,2,0
核聚变ju,生草字幕组,2,0,2
正胜1949,林步里,2,2,0
葬剑叹箫心,林步里,2,2,0
马宝琳谈房颤,马宝琳谈房颤,2,1,1
香锅火锅酸菜鱼,专业戳轮胎熊律师,2,2,0
启贺,启贺,2,0,2
核聚变ju,中医田应旭,2,1,1
葡萄气泡水aa,江卓尔_大号,2,0,2
传承堂弟子丶万化子,得意的弦小二,2,0,2
吴蕴然,中医范圣华,2,0,2
传承堂弟子丶万化子,得意学堂岱珈,2,0,2
传承堂弟子丶万化子,中医田应旭,2,1,1
愿闻吉祥,愿闻吉祥,2,2,0
愿重归混沌,林步里,2,2,0
平旦9,大耳朵中医,2,0,2
蒲江_水务,绿色蒲江,2,1,1
低脂纯素青春永驻,非药而愈LIFE,2,2,0
中西医结合医学微博,圣蛇杖,2,2,0
王小亚,Jokielicious,2,0,2
中西医结合医学微博,忆果缘M19,2,2,0
王小亚,生草字幕组,2,0,2
中西医结合医学微博,照完镜子正衣冠,2,2,0
饱乐促和谐反极端,生草字幕组,2,1,1
花园里有佩7,上帝之鹰_5zn,2,0,2
王宗如1515,开水族馆的生物男,2,2,0
Alex酱本尊,寰亚SYHP,2,1,1
临汾政法,山西政法,2,1,1
cHEtifAmia,Jokielicious,2,0,2
王成康Kingod,Jokielicious,2,0,2
647号宇宙工作机器人,子陵在听歌,2,2,0
高碑店戴尔金钻店,草民插头,2,2,0
现实两种,生草字幕组,2,1,1
幸运的行者_,飞龙中医,2,1,1
幸运的行者_,林步里,2,2,0
幸运的行者_,随缘度世林一生,2,2,0
芳孩-想去有风的地方玩,大耳朵中医,2,0,2
萨雷安L房主黑仪,生草字幕组,2,1,1
魔法少年Reisi,生草字幕组,2,0,2
幽uu子z,香港中通社,2,0,2
珍珠滩1,得意的弦小二,2,0,2
玩乐在宁波,大耳朵中医,2,0,2
花生要搓皮,生草字幕组,2,1,1
意志力无下限的废物,Creamy蕉,2,0,2
正常人的马甲,飞龙中医,2,1,1
会组织会组织会组织,梅子在想什么,2,0,2
AB型老E,生草字幕组,2,0,2
著名酒后表脸艺术家,刘枪枪的猪头三生活,2,2,0
会明976,答案事务所,2,1,1
义乌同城会,金华磊哥,2,1,1
落欣然,生草字幕组,2,1,1
chokomonmon,生草字幕组,2,0,2
啵啵虎的接班人,啵啵虎的接班人,2,1,1
幸福嘉迪,MaoTaiPianzhi茅台片仔癀,2,0,2
乂杍,盖世英雄玉椒龙,2,2,0
优且优,生草字幕组,2,1,1
高小猫001,生草字幕组,2,1,1
岳阳市中级人民法院,人民日报,2,1,1
东方视界aqiang,林步里,2,2,0
东明仝建华,东明仝建华,2,0,2
猫猫猫粮管够,医伴旅,2,1,1
你值得呐,南海客尘,2,2,0
猫猫进修完啦,生草字幕组,2,1,1
猫猫猫粮管够,皇汉1976,2,0,2
芋头微波,极客红石,2,2,0
用户7821370827,生草字幕组,2,1,1
东方视界aqiang,拍帮主,2,2,0
用户7821370827,央视网,2,2,0
我只是路過吃瓜阿,林步里,2,1,1
balancedoll,中医田应旭,2,1,1
balancedoll,中铳钞,2,2,0
风舞_涟漪,生草字幕组,2,0,2
风水智语,日本衣食住行,2,0,2
A大的遊戲晉級了,中国新闻网,2,1,1
柠檬露清香,陕西汉书下酒,2,2,0
世界第一可爱猫咪老师,生草字幕组,2,0,2
artboychina,俄罗斯卫星通讯社,2,2,0
每天都在争取长寿,生草字幕组,2,1,1
嘉言懿行de,林步里,2,2,0
薄荷路路上,中医田应旭,2,1,1
山西襄汾反邪教,中国反邪教,2,2,0
山西隰县反邪教,中国反邪教,2,2,0
东京八十万萝莉教头喵喵冲,领事闲谈,2,0,2
柚子柚子就是柚子呀,柚子柚子就是柚子呀,2,2,0
岁月饭店,马宝琳谈房颤,2,1,1
你好呀小果姐,智慧科技迷,2,2,0
风中没有承诺VI,答案事务所,2,1,1
中医田应旭,中医唐伟,2,2,0
布兜小布,布兜小布,2,0,2
中医田应旭,中医范怨武,2,2,0
中医田应旭,中医黄锐,2,1,1
丢丢_Yee,祖传中医肖春林,2,1,1
中医纪元,奥卡姆剃刀,2,2,0
栀浅鸢年,南斋散人,2,1,1
Amoy閩南羁旅人,生草字幕组,2,0,2
中医刘睿,中医刘睿,2,2,0
中医吴昌树,中医田应旭,2,0,2
中医周雯,中医周雯,2,2,0
中医周雯,瘦不了的中医肥猫,2,2,0
巴音郭楞蒙古自治州吾瓦镇窝滴爱,种草达人猪哥,2,1,1
中医田应旭,中医吴昌树,2,0,2
飞羽的领域,生草字幕组,2,1,1
中医田应旭,中医刘茜檬,2,1,1
戏言小熊猫,生草字幕组,2,0,2
中医范圣华,中医范圣华,2,0,2
戎耀青春,绻影浮沙,2,1,1
中央网信办举报中心,中国互联网联合辟谣平台,2,2,0
中医褚慧玲,中医田应旭,2,1,1
成都市中级人民法院,人民日报,2,1,1
成都天府国际生物城,生命时报,2,1,1
蓝天2285343111,蓝天2285343111,2,2,0
飞龙中医,中医田应旭,2,1,1
王伟4127,青木在德国,2,0,2
蓝天_无垠,蓝天_无垠,2,1,1
布谷鸟zzj,极客红石,2,2,0
Asaikana,观察者网,2,1,1
我们的幸福路,讲逻辑做投资,2,2,0
中医万小草,中医万小草,2,0,2
飒死一per肉绒卷,上帝之鹰_5zn,2,1,1
两腿中间夹个垫er,生草字幕组,2,1,1
丢了呃个丢,生草字幕组,2,1,1
吕梁中院,山西共青团,2,1,1
飞向人马座的东东,生草字幕组,2,0,2
喵哥有只唐大炮他从来也不骑,生草字幕组,2,0,2
飞天菜菜猫,生草字幕组,2,0,2
严宝雄起,高质男,2,1,1
佛坪县检察院,陕西检察,2,0,2
殊小沐,梅子在想什么,2,1,1
殊小沐,中医田应旭,2,1,1
Apocalypse-锐,Apocalypse-锐,2,2,0
jrry86,飞龙中医,2,1,1
jrry86,极客红石,2,2,0
jrry86,中医杨桢,2,0,2
樱外梨子,生草字幕组,2,0,2
-幸运的行者_,罗大伦,2,2,0
-心动计划-,捕捉一只野生章鱼,2,1,1
待风S,钉子1666,2,0,2
彼岸星光德尔塔,生草字幕组,2,0,2
志摩志摩志摩凛,生草字幕组,2,1,1
用户1032640493黑八两,白衣山猫,2,1,1
彼岸星光德尔塔,钉子1666,2,0,2
咕咕大咕咕咕咕哒,拍帮主,2,2,0
咕咕大咕咕咕咕哒,钉子1666,2,0,2
待风S,Jokielicious,2,0,2
黄打油,罗大伦,2,2,0
-洗心-,得意学堂岱珈,2,0,2
弹道无痕Y,方脑壳邓铂鋆,2,1,1
黄埔检察,广州检察,2,1,1
弹道无痕Y,生草字幕组,2,0,2
森南有鹿_apv,三个老爸实验室,2,1,1
森南有鹿_apv,方脑壳邓铂鋆,2,2,0
f8mkrvx3iy,当归拉法_Dr段,2,1,1
-指尖的流年-,生草字幕组,2,0,2
当归拉法_Dr段,中医田应旭,2,0,2
黄葵红锦墨旱莲,生草字幕组,2,0,2
ggllgg_2002,中医田应旭,2,0,2
人参青果,中医田应旭,2,1,1
用户5655084485,中医田应旭,2,0,2
用户5371581768,中医范怨武,2,2,0
人参青果,罗大伦,2,2,0
微博时事,晏秋秋,2,2,0
微博时事,青木在德国,2,0,2
齐鲁青未了-3,得意的弦小二,2,0,2
用户5675502730,生草字幕组,2,1,1
ghuvsrhvjknvxswtukjlphcxguigeq,ghuvsrhvjknvxswtukjlphcxguigeq,2,2,0
微正法育,观察者网,2,1,1
龜龜龜3999,不再拿螺丝戳你了,2,2,0
用户5494427807,经方梧桐先生,2,2,0
用户5494427807,马宝琳谈房颤,2,0,2
亲亲飞飞宝贝,娱头,2,1,1
geshibaiqianwan,梅子在想什么,2,1,1
咪嘟小仙女,答案事务所,2,1,1
椟菽荫,林步里,2,2,0
椟菽荫,椟菽荫,2,1,1
徐归尘,林步里,2,2,0
椟菽荫,止谣君,2,0,2
椟菽荫,赤jio熊喵,2,2,0
徐甘XUGAN,徐甘XUGAN,2,0,2
五十米深蓝-bluemerchandiser,國醫東方,2,0,2
用户6016697856,照完镜子正衣冠,2,2,0
微博国际医药,照完镜子正衣冠,2,2,0
flex66,中医范圣华,2,0,2
flex66,南海客尘,2,2,0
用户6860704310,江卓尔_大号,2,0,2
2019novelCOronaVirus,答案事务所,2,0,2
悟X菌丝,木白弓虽,2,1,1
九碎星星糖,江卓尔_大号,2,0,2
唾面受,亟兮般若,2,1,1
九天揽月之吃瓜群众,九天揽月之吃瓜群众,2,2,0
琥珀柏林,温柔的灵魂终将相遇_,2,2,0
琥珀柏林,罗大伦,2,2,0
用户6885555981,罗大伦,2,2,0
huabiwei,南海客尘,2,2,0
2024来了,有瓜瓜,2,1,1
梦宅1942,梦宅1942,2,2,0
苏打加冰_,观察者网,2,1,1
苏瑾就是慕容芷,生草字幕组,2,0,2
鸠江检察,安徽检察,2,1,1
苏木京墨,生草字幕组,2,0,2
琴哥小惑,赵盛烨,2,2,0
1moonriver,菜刀曦曦,2,2,0
36hours白天,止谣君,2,0,2
3456778鸟,寒江独钓僧,2,2,0
魚丸果HQ,生草字幕组,2,0,2
cotton_tail棉花球,生草字幕组,2,0,2
萍乡广播电视报,楚萍微客,2,1,1
苍茫大地一凡人,上帝之鹰_5zn,2,0,2
琉雾柒,钉子1666,2,0,2
25号N的人生,三个老爸实验室,2,2,0
鲁艺兵,鲁艺兵,2,2,0
鲁鲁Dante,吉林大冷面,2,1,1
25号N的人生,方脑壳邓铂鋆,2,2,0
苍苍蒹葭永忆故乡,大耳朵中医,2,0,2
悬壶恬妞,王敬刮痧,2,2,0
ebnash,中医田应旭,2,1,1
麦可依然香饽饽,专业戳轮胎熊律师,2,2,0
怡味薯蓣锦,林步里,2,2,0
麦可依然香饽饽,林步里,2,2,0
怡cli_,冬遇川崎,2,1,1
-食品与养生-,中医田应旭,2,1,1
呼吸科大夫胡洋,人民日报健康客户端,2,2,0
梵迪迩,梵迪迩,2,2,0
苦味酸_X,御史在野,2,2,0
检逸,生命时报,2,1,1
棉毛裤,止谣君,2,0,2
用户6306416909,梅子在想什么,2,0,2
今天寝室有信号了吗,林步里,2,2,0
今天垃圾媒体封了吗,梅子在想什么,2,0,2
用户6306416909,止谣君,2,0,2
ebnash,方脑壳邓铂鋆,2,2,0
张颐武,美国侨报网,2,1,1
ebnash,江卓尔_大号,2,0,2
二月谈鸢,止谣君,2,0,2
ebnash,钉子1666,2,0,2
12332--,钉子1666,2,0,2
从不缺德数码,方脑壳邓铂鋆,2,2,0
麦可依然香饽饽,三个老爸实验室,2,2,0
乾坤赢得一闲人,三个老爸实验室,2,1,1
dingxiang50,林步里,2,2,0
1252空间站,拍帮主,2,1,1
从善如流2021,上帝之鹰_5zn,2,0,2
呵呵上海2012,中铳钞,2,2,0
瑟颜瑟语,上海徐汇发布,2,2,0
呵呵上海2012,老刘答问,2,2,0
用户6469127525,林步里,2,2,0
0080集齐某航OW了么,Jokielicious,2,0,2
张张科普健康,林步里,2,2,0
乾坤赢得一闲人,马宝琳谈房颤,2,0,2
乾物翔,生草字幕组,2,1,1
璃-殇,生草字幕组,2,1,1
呵呵上海2012,李苦舟,2,2,0
予泓,余亮-余不是大钊,2,0,2
佳学基因解码基因检测,佳学基因解码基因检测,2,2,0
不能被改变的向日葵,生草字幕组,2,1,1
音乐高屹,圣蛇杖,2,2,0
舜禹2001,止谣君,2,0,2
独自空忆成空,答案事务所,2,1,1
极客红石,方脑壳邓铂鋆,2,2,0
蝶清之翼,生草字幕组,2,1,1
极客红石,星话大白,2,2,0
吃了睡醒了笑,林步里,2,2,0
牛河梁到南海,中医田应旭,2,0,2
小雅的围脖20120720,三个老爸实验室,2,1,1
合创汇知,观察者网,2,1,1
静焱炎,中医张恒毅,2,1,1
lavender-loyal,中医张恒毅,2,0,2
围观贤者,止谣君,2,0,2
番伽炒百叶结,中医田应旭,2,1,1
独享壹个世界天使也無奈,月芽村小小村民,2,1,1
独立小楼99,观察者网,2,1,1
虎葵Hug,阿司匹林42195米,2,1,1
独立小楼99,李爷无为,2,1,1
偃月上神,上帝之鹰_5zn,2,0,2
合肥反邪教,安徽反邪教,2,1,1
白色彩色Motherhood,白色彩色Motherhood,2,2,0
不如不曾来,生草字幕组,2,0,2
依依的1985,天下归德,2,2,0
雷神1999,富婆的废话截图们,2,1,1
牙科有科牙,生草字幕组,2,0,2
Diewahne,方脑壳邓铂鋆,2,2,0
Diewahne,三个老爸实验室,2,0,2
蟠桃桂栀,生草字幕组,2,0,2
雷神1999,生草字幕组,2,0,2
柊二,生草字幕组,2,1,1
_半个榴莲_,止谣君,2,0,2
雷神1999,专业戳轮胎熊律师,2,2,0
戒骄戒躁戒暴食,生草字幕组,2,0,2
水泽容丽,上帝之鹰_5zn,2,0,2
不吃糖不吃糖就是不吃糖,钉子1666,2,0,2
枫翎科技,观察者网,2,1,1
我是希尔瑞思,生草字幕组,2,1,1
我是希尔瑞思,美国侨报网,2,2,0
居士妈妈万福-,大耳朵中医,2,0,2
我是希尔瑞思,香港文匯網,2,2,0
雷神1999,第一现场,2,2,0
小透明默默求生,生草字幕组,2,1,1
吉林省卫生健康委,央视网,2,2,0
我是希尔瑞思,今日悉尼,2,2,0
吉林省卫生健康委,健康中国,2,2,0
我迷信我的迷信2016,生草字幕组,2,1,1
我是希尔瑞思,健康上海12320,2,2,0
我是希尔瑞思,凤凰卫视,2,2,0
我是希尔瑞思,卢卡斯-Wang,2,1,1
不吃糖不吃糖就是不吃糖,中医田应旭,2,1,1
我是希尔瑞思,央视网,2,2,0
我是希尔瑞思,我是希尔瑞思,2,2,0
修身养性0515,生草字幕组,2,1,1
气象洛阳,人民日报,2,1,1
小齐不小,观察者网,2,1,1
青春的最近爱听歌,三个老爸实验室,2,0,2
Corbeauclaws,钉子1666,2,0,2
水丽净水器,观察者网,2,1,1
_苏沐瑶_,马宝琳谈房颤,2,1,1
青岛发布,观察者网,2,1,1
libra最愛MasakiBaby,生草字幕组,2,0,2
Crinum文殊兰,答案事务所,2,0,2
蜜桃莓莓摇摇冰,蜜桃莓莓摇摇冰,2,1,1
毛芋头_89300,中医徐柏杨,2,0,2
林中的霞光,中医田应旭,2,1,1
DLS_MWZZ,生草字幕组,2,0,2
我是黑则酩,红色光芒2017,2,0,2
我是黑则酩,随缘度世林一生,2,2,0
侞伈,侞伈,2,2,0
DC井是,DC井是,2,1,1
我欲乘风破浪踏破黄沙海洋,方脑壳邓铂鋆,2,2,0
果与贼,中医田应旭,2,1,1
不爱吃粽子的蜗牛,领事闲谈,2,2,0
倒斗神瓶,生草字幕组,2,0,2
吃完饭就得洗碗这叫生活,阿司匹林42195米,2,0,2
不爱吃粽子的蜗牛,台湾傻事,2,2,0
皇汉1976,圣蛇杖,2,2,0
不zuo的ph-4,林步里,2,2,0
圆环之手,止谣君,2,0,2
顶级平旻,生草字幕组,2,0,2
山初云洛·,山初云洛·,2,1,1
下雪天的寒冰掌,答案事务所,2,1,1
嘟嘟宅猫,赤胆忠心Moss酱,2,2,0
爱食尚爱美丽,中医田应旭,2,1,1
行者0228,长安卧龙V,2,1,1
不再拿螺丝戳你了,不再拿螺丝戳你了,2,2,0
松果咙咚呛咚呛,止谣君,2,0,2
艾佳ay,针灸匠张宝旬,2,2,0
_半个榴莲_,上帝之鹰_5zn,2,0,2
爱问医生口腔健康,全景网,2,1,1
名叫叶子的恋人,生草字幕组,2,1,1
雪莲乳业五好驼奶,中国日报网,2,1,1
健康身体-快乐生活,南海客尘,2,2,0
嘴角的樱桃汁七,答案事务所,2,1,1
_loveuall,_loveuall,2,1,1
浦口气象,人民日报,2,1,1
